city,city_code,province,tier_group,tier_label,year,ntl_value,ntl_index,gdp_value,gdp_index,population_value,population_index
三明市,"350000000000",福建省,T3,Third-tier Cities,"2020",2406,167.9,26891900,196.58,0,0
三明市,"350000000000",福建省,T3,Third-tier Cities,"2021",3109,216.96,29627200,216.57,287,104.67
三明市,"350000000000",福建省,T3,Third-tier Cities,"2022",2995,209,29852100,218.22,286,104.3
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2012",0,0,0,0,0.1,100
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2013",1,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2014",0.999999999999618,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2015",1.99999999999924,0,0,0,0.04,40
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2016",1.99999999999924,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2017",0.999999999999618,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2018",1.99999999999924,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2019",0.999999999999618,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2020",0.999999999999618,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2021",0.999999999999618,0,0,0,0,0
三沙市,"460000000000",海南省,T3,Third-tier Cities,"2022",0,0,0,0,0,0
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2012",1334,100,9500800,100,226.1,100
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2013",2524,189.21,10046400,105.74,226.8,100.31
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2014",2215,166.04,10408900,109.56,227.8,100.75
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2015",2299,172.34,10543700,110.98,228.27,100.96
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2016",2214,165.97,11113200,116.97,229,101.28
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2017",2743,205.62,12143200,127.81,228,100.84
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2018",3298,247.23,13190100,138.83,227,100.4
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2019",2884,216.19,14066100,148.05,227,100.4
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2020",2957,221.66,14302500,150.54,0,0
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2021",3356,251.57,15490700,163.05,226,99.96
三门峡市,"411000000000",河南省,T3,Third-tier Cities,"2022",3367,252.4,16763700,176.45,225,99.51
上海市,"310000000000",上海市,T1,Super-tier Cities,"2012",34997,100,213055900,100,1426.9,100
上海市,"310000000000",上海市,T1,Super-tier Cities,"2013",45767,130.77,232041200,108.91,1432.3,100.38
上海市,"310000000000",上海市,T1,Super-tier Cities,"2014",42972,122.79,252697500,118.61,1438.7,100.83
上海市,"310000000000",上海市,T1,Super-tier Cities,"2015",43272,123.64,268870200,126.2,1442.97,101.13
上海市,"310000000000",上海市,T1,Super-tier Cities,"2016",41723,119.22,298870200,140.28,1450,101.62
上海市,"310000000000",上海市,T1,Super-tier Cities,"2017",45805,130.88,329250100,154.54,1455,101.97
上海市,"310000000000",上海市,T1,Super-tier Cities,"2018",46668,133.35,360118200,169.03,1462,102.46
上海市,"310000000000",上海市,T1,Super-tier Cities,"2019",46669,133.35,379875500,178.3,1469,102.95
上海市,"310000000000",上海市,T1,Super-tier Cities,"2020",47100,134.58,416038700,195.27,0,0
上海市,"310000000000",上海市,T1,Super-tier Cities,"2021",47512,135.76,470593700,220.88,1493,104.63
上海市,"310000000000",上海市,T1,Super-tier Cities,"2022",48422,138.36,485944700,228.08,1504,105.4
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2012",1609,100,12946600,100,760.3,100
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2013",2481,154.2,14469100,111.76,759.7,99.92
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2014",2473,153.7,15976800,123.41,773.1,101.68
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2015",2514,156.25,17071400,131.86,774.4,101.85
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2016",2944,182.97,18691700,144.38,782,102.85
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2017",4110,255.44,20506900,158.4,783,102.99
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2018",5138,319.33,23106100,178.47,789,103.77
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2019",5778,359.11,25064300,193.6,793,104.3
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2020",5580,346.8,26903000,207.8,0,0
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2021",6505,404.29,31346000,242.12,789,103.77
上饶市,"361000000000",江西省,T3,Third-tier Cities,"2022",7287,452.89,33342000,257.53,790,103.91
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2012",14663,100,51902000,100,187,100
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2013",20943,142.83,57404400,110.6,188.9,101.02
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2014",19259,131.34,61748300,118.97,191.4,102.35
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2015",19668,134.13,66653400,128.42,195.01,104.28
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2016",17840,121.67,72609200,139.9,201,107.49
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2017",20437,139.38,80792000,155.66,211,112.83
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2018",21322,145.41,88181100,169.9,232,124.06
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2019",22517,153.56,94744300,182.54,251,134.22
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2020",24189,164.97,97567700,187.98,0,0
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2021",27308,186.24,109316900,210.62,279,149.2
东莞市,"442000000000",广东省,T2,Second-tier Cities,"2022",27516,187.66,113756600,219.18,292,156.15
东营市,"371000000000",山东省,T3,Third-tier Cities,"2012",5610,100,20678000,100,185.5,100
东营市,"371000000000",山东省,T3,Third-tier Cities,"2013",5762,102.71,22421800,108.43,187,100.81
东营市,"371000000000",山东省,T3,Third-tier Cities,"2014",5845,104.19,23707700,114.65,189.1,101.94
东营市,"371000000000",山东省,T3,Third-tier Cities,"2015",5002,89.16,23968100,115.91,190.62,102.76
东营市,"371000000000",山东省,T3,Third-tier Cities,"2016",5476,97.61,24291600,117.48,193,104.04
东营市,"371000000000",山东省,T3,Third-tier Cities,"2017",6150,109.63,26352200,127.44,195,105.12
东营市,"371000000000",山东省,T3,Third-tier Cities,"2018",7499,133.67,27848100,134.68,197,106.2
东营市,"371000000000",山东省,T3,Third-tier Cities,"2019",7470,133.16,29161900,141.03,198,106.74
东营市,"371000000000",山东省,T3,Third-tier Cities,"2020",7160,127.63,29271700,141.56,0,0
东营市,"371000000000",山东省,T3,Third-tier Cities,"2021",8299,147.93,34072200,164.78,198,106.74
东营市,"371000000000",山东省,T3,Third-tier Cities,"2022",9234,164.6,36207400,175.1,198,106.74
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2012",967,100,2567300,100,120,100
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2013",1667,172.39,2843400,110.75,121.5,101.25
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2014",1666,172.29,2948900,114.86,122.2,101.83
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2015",1429,147.78,3040100,118.42,120.17,100.14
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2016",1663,171.98,3271200,127.42,121,100.83
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2017",2066,213.65,3808800,148.36,122,101.67
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2018",1928,199.38,4088000,159.23,122,101.67
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2019",2027,209.62,4358700,169.78,122,101.67
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2020",2153,222.65,4628600,180.29,0,0
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2021",2353,243.33,5078400,197.81,122,101.67
中卫市,"641000000000",宁夏回族自治区,T3,Third-tier Cities,"2022",2716,280.87,5483000,213.57,122,101.67
中山市,"442000000000",广东省,T3,Third-tier Cities,"2012",10047,100,23065200,100,152,100
中山市,"442000000000",广东省,T3,Third-tier Cities,"2013",14845,147.76,24700600,107.09,154.1,101.38
中山市,"442000000000",广东省,T3,Third-tier Cities,"2014",13498,134.35,25805900,111.88,156.1,102.7
中山市,"442000000000",广东省,T3,Third-tier Cities,"2015",12831,127.71,27113600,117.55,158.68,104.39
中山市,"442000000000",广东省,T3,Third-tier Cities,"2016",12342,122.84,28304300,122.71,161,105.92
中山市,"442000000000",广东省,T3,Third-tier Cities,"2017",13859,137.94,29395200,127.44,170,111.84
中山市,"442000000000",广东省,T3,Third-tier Cities,"2018",14756,146.87,30537300,132.4,177,116.45
中山市,"442000000000",广东省,T3,Third-tier Cities,"2019",14601,145.33,31237900,135.43,183,120.39
中山市,"442000000000",广东省,T3,Third-tier Cities,"2020",15106,150.35,31891500,138.27,0,0
中山市,"442000000000",广东省,T3,Third-tier Cities,"2021",17885,178.01,35788800,155.16,199,130.92
中山市,"442000000000",广东省,T3,Third-tier Cities,"2022",17907,178.23,36322200,157.48,208,136.84
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2012",874,100,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2013",924,105.72,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2014",1041,119.11,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2015",950,108.7,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2016",1155,132.15,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2017",1047,119.79,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2018",1259,144.05,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2019",1173,134.21,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2020",1335,152.75,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2021",1929,220.71,,,,
临夏回族自治州,"623000000000",甘肃省,T3,Third-tier Cities,"2022",1806,206.64,,,,
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2012",2423,100,11246300,100,425.2,100
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2013",3909,161.33,11349500,100.92,427.2,100.47
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2014",4217,174.04,11180000,99.41,429,100.89
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2015",3783,156.13,10703100,95.17,430.59,101.27
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2016",3731,153.98,10903100,96.95,434,102.07
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2017",4647,191.79,12661900,112.59,433,101.83
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2018",5731,236.52,13611800,121.03,433,101.83
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2019",6157,254.11,14431700,128.32,431,101.36
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2020",6495,268.06,15710000,139.69,0,0
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2021",7161,295.54,20140000,179.08,429,100.89
临汾市,"141000000000",山西省,T3,Third-tier Cities,"2022",7649,315.68,22717000,202,428,100.66
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2012",6627,100,28709000,100,1083.8,100
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2013",9151,138.09,31756000,110.61,1090.4,100.61
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2014",10687,161.26,33881000,118.02,1113.2,102.71
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2015",10191,153.78,35994000,125.38,1124.04,103.71
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2016",10501,158.46,38105000,132.73,1141,105.28
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2017",13127,198.08,40620000,141.49,1162,107.22
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2018",13908,209.87,43678000,152.14,1180,108.88
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2019",13039,196.76,46002500,160.24,1190,109.8
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2020",16300,245.96,48052500,167.38,0,0
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2021",19358,292.11,55181000,192.21,1201,110.81
临沂市,"371000000000",山东省,T3,Third-tier Cities,"2022",19588,295.58,57758000,201.18,1196,110.35
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2012",898,100,3407000,100,236.4,100
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2013",1079,120.16,3996900,117.31,236.4,100
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2014",994,110.69,4420800,129.76,237.8,100.59
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2015",1102,122.72,4748500,139.37,235.31,99.54
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2016",1132,126.06,5633700,165.36,237,100.25
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2017",1259,140.2,6035200,177.14,239,101.1
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2018",1406,156.57,6723000,197.33,241,101.95
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2019",1563,174.05,7662200,224.9,241,101.95
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2020",1641,182.74,8215200,241.13,0,0
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2021",2285,254.45,9084800,266.65,242,102.37
临沧市,"531000000000",云南省,T3,Third-tier Cities,"2022",2217,246.88,10002400,293.58,242,102.37
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2012",1073,100,6275900,100,240.5,100
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2013",1362,126.93,6810000,108.51,239.7,99.67
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2014",1136,105.87,7136700,113.72,239.5,99.58
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2015",1070,99.72,6771200,107.89,238.15,99.02
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2016",1061,98.88,6885500,109.71,238,98.96
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2017",1259,117.33,7156900,114.04,235,97.71
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2018",1234,115,7370500,117.44,234,97.3
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2019",1804,168.13,7678500,122.35,233,96.88
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2020",1746,162.72,7794200,124.19,0,0
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2021",2129,198.42,8544100,136.14,229,95.22
丹东市,"211000000000",辽宁省,T3,Third-tier Cities,"2022",2173,202.52,8907200,141.93,227,94.39
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2012",2542,100,8442400,100,262.6,100
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2013",2980,117.23,9365000,110.93,263.9,100.5
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2014",3418,134.46,10001200,118.46,265.7,101.18
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2015",3565,140.24,10386300,123.03,266.38,101.44
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2016",3841,151.1,11341300,134.34,268,102.06
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2017",4534,178.36,12154200,143.97,269,102.44
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2018",4657,183.2,13542200,160.41,270,102.82
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2019",5586,219.75,14809600,175.42,271,103.2
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2020",5271,207.36,15277500,180.96,0,0
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2021",6092,239.65,17247500,204.3,270,102.82
丽水市,"331000000000",浙江省,T3,Third-tier Cities,"2022",6582,258.93,18331700,217.14,269,102.44
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2012",3610,100,2122400,100,119,100
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2013",4138,114.63,2488100,117.23,120.1,100.92
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2014",3909,108.28,2696800,127.06,121.2,101.85
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2015",3719,103.02,2896100,136.45,120.86,101.56
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2016",3481,96.43,3092900,145.73,122,102.52
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2017",4135,114.54,3394800,159.95,123,103.36
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2018",4346,120.39,3507600,165.27,123,103.36
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2019",4932,136.62,4725100,222.63,123,103.36
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2020",5098,141.22,5127500,241.59,0,0
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2021",5665,156.93,5704900,268.79,124,104.2
丽江市,"531000000000",云南省,T3,Third-tier Cities,"2022",5455,151.11,6201000,292.17,124,104.2
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2012",3264,100,7787100,100,287,100
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2013",2766,84.74,8337900,107.07,283.3,98.71
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2014",2193,67.19,8737300,112.2,277,96.52
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2015",1849,56.65,9137700,117.34,273.87,95.43
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2016",1898,58.15,9388700,120.57,274,95.47
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2017",2840,87.01,6897800,88.58,272,94.77
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2018",4315,132.2,7481300,96.07,271,94.43
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2019",6004,183.95,8084200,103.82,269,93.73
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2020",5418,165.99,8516000,109.36,0,0
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2021",5560,170.34,9743000,125.12,264,91.99
乌兰察布市,"151000000000",内蒙古自治区,T3,Third-tier Cities,"2022",6639,203.4,10609000,136.24,261,90.94
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2012",2900,100,3415700,100,54.8,100
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2013",2162,74.55,3528500,103.3,55.3,100.91
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2014",2078,71.66,3667200,107.36,55.4,101.09
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2015",1774,61.17,3740400,109.51,44.49,81.19
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2016",1947,67.14,3890600,113.9,44,80.29
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2017",2230,76.9,4248400,124.38,44,80.29
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2018",2324,80.14,4939700,144.62,44,80.29
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2019",2473,85.28,5509500,161.3,44,80.29
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2020",2357,81.28,5597800,163.88,0,0
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2021",2980,102.76,7400600,216.66,44,80.29
乌海市,"150000000000",内蒙古自治区,T3,Third-tier Cities,"2022",3243,111.83,8033200,235.18,44,80.29
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2012",27544,100,18954200,100,257.8,100
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2013",20333,73.82,20584700,108.6,262.9,101.98
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2014",21314,77.38,22646800,119.48,266.9,103.53
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2015",20087,72.93,23873100,125.95,266.83,103.5
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2016",21923,79.59,24589800,129.73,268,103.96
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2017",23802,86.41,27306500,144.07,223,86.5
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2018",25266,91.73,30997700,163.54,222,86.11
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2019",26114,94.81,34132600,180.08,227,88.05
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2020",23187,84.18,34524000,182.14,0,0
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2021",28341,102.89,38526900,203.26,0,0
乌鲁木齐市,"650000000000",新疆维吾尔自治区,T2,Second-tier Cities,"2022",28693,104.17,40825900,215.39,239,92.71
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2012",463,100,9892550,100,355.1,100
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2013",2703,583.8,10969340,110.88,356,100.25
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2014",2513,542.76,11958063,120.88,355.7,100.17
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2015",2201,475.38,12806309,129.45,353.79,99.63
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2016",2650,572.35,13353967,134.99,355,99.97
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2017",2548,550.32,14816149,149.77,352,99.13
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2018",3306,714.04,17098116,172.84,351,98.85
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2019",4016,867.39,18726032,189.29,350,98.56
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2020",3384,730.89,20011683,202.29,0,0
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2021",3024,653.13,21941356,221.8,347,97.72
乐山市,"511000000000",四川省,T3,Third-tier Cities,"2022",2947,636.5,23088094,233.39,346,97.44
九江市,"360000000000",江西省,T3,Third-tier Cities,"2012",1270,100,15350480,100,508.6,100
九江市,"360000000000",江西省,T3,Third-tier Cities,"2013",3988,314.02,17575834,114.5,508.1,99.9
九江市,"360000000000",江西省,T3,Third-tier Cities,"2014",4003,315.2,19529096,127.22,513.1,100.88
九江市,"360000000000",江西省,T3,Third-tier Cities,"2015",4118,324.25,21053691,137.15,516.59,101.57
九江市,"360000000000",江西省,T3,Third-tier Cities,"2016",4289,337.72,23136607,150.72,520,102.24
九江市,"360000000000",江西省,T3,Third-tier Cities,"2017",5083,400.24,25453432,165.82,520,102.24
九江市,"360000000000",江西省,T3,Third-tier Cities,"2018",5416,426.46,28600730,186.32,523,102.83
九江市,"360000000000",江西省,T3,Third-tier Cities,"2019",6250,492.13,31230566,203.45,525,103.22
九江市,"360000000000",江西省,T3,Third-tier Cities,"2020",6922,545.04,32350175,210.74,0,0
九江市,"360000000000",江西省,T3,Third-tier Cities,"2021",8152,641.89,37536800,244.53,522,102.63
九江市,"360000000000",江西省,T3,Third-tier Cities,"2022",8907,701.34,38415330,250.25,522,102.63
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2012",818,100,5242800,100,287,100
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2013",1551,189.61,5966700,113.81,290.3,101.15
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2014",1590,194.38,6457400,123.17,294.2,102.51
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2015",1463,178.85,6966000,132.87,298.93,104.16
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2016",1580,193.15,7586800,144.71,301,104.88
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2017",1588,194.13,8046300,153.47,300,104.53
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2018",1582,193.4,8556700,163.21,301,104.88
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2019",1869,228.48,9441400,180.08,301,104.88
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2020",1965,240.22,10336200,197.15,0,0
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2021",2499,305.5,11378700,217.03,302,105.23
云浮市,"445000000000",广东省,T3,Third-tier Cities,"2022",2430,297.07,11735000,223.83,301,104.88
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2012",1686,100,8111200,100,612.6,100
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2013",3327,197.33,9318000,114.88,632.9,103.31
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2014",3494,207.24,10178500,125.49,634.4,103.56
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2015",3844,228,10669300,131.54,634.95,103.65
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2016",5033,298.52,12008600,148.05,647,105.62
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2017",7389,438.26,13515100,166.62,651,106.27
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2018",10674,633.1,15513300,191.26,657,107.25
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2019",11628,689.68,17402600,214.55,663,108.23
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2020",11309,670.76,18891000,232.9,0,0
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2021",11956,709.13,20487000,252.58,669,109.21
亳州市,"342000000000",安徽省,T3,Third-tier Cities,"2022",7569,448.93,22150000,273.08,671,109.53
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2012",975,100,2421900,100,125.2,100
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2013",1260,129.23,2602100,107.44,123.2,98.4
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2014",1204,123.49,2404800,99.29,122,97.44
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2015",406,41.64,2336900,96.49,121.19,96.8
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2016",375,38.46,2383100,98.4,118,94.25
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2017",404,41.44,2617900,108.09,116,92.65
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2018",578,59.28,2759600,113.94,114,91.05
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2019",745,76.41,2984800,123.24,112,89.46
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2020",393,40.31,2926500,120.83,0,0
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2021",643,65.95,3260200,134.61,108,86.26
伊春市,"231000000000",黑龙江省,T3,Third-tier Cities,"2022",588,60.31,3444000,142.2,107,85.46
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2012",4639,100,,,,
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2013",5082,109.55,,,,
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2014",7462,160.85,,,,
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2015",8681,187.13,,,,
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2016",8874,191.29,,,,
伊犁哈萨克自治州,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2017",9558,206.04,,,,
